user_id,day,date,screen_time,sleep,steps,unlocks,mood,sleep_deficit,activity_score,screen_intensity,mood_inversion,weekday_flag,late_night_flag,risk_rule,risk_target
user_034,44,2024-02-13,4.5,5.23,7017,87,3,2.77,0.7,0.56,2,1,0,75.6,74.6
user_034,45,2024-02-14,6.29,4.82,2936,81,2,3.18,0.29,0.79,3,1,0,100.0,93.8
user_034,46,2024-02-15,7.37,3.38,3460,91,1,4.62,0.35,0.92,4,1,1,100.0,97.3
user_034,47,2024-02-16,7.4,5.08,2178,97,2,2.92,0.22,0.92,3,1,1,100.0,97.7
user_034,48,2024-02-17,7.2,5.11,7470,81,3,2.89,0.75,0.9,2,0,1,86.7,86.6
user_034,49,2024-02-18,6.87,5.73,4926,102,3,2.27,0.49,0.86,2,0,0,84.3,85.3
user_034,50,2024-02-19,4.63,6.48,7292,73,4,1.52,0.73,0.58,1,1,0,51.2,54.9
user_034,51,2024-02-20,6.25,6.26,5401,85,3,1.74,0.54,0.78,2,1,0,75.6,75.6
user_034,52,2024-02-21,5.72,4.99,8029,83,3,3.01,0.8,0.71,2,1,0,80.9,81.2
user_034,53,2024-02-22,6.21,7.32,2709,78,3,0.68,0.27,0.78,2,1,0,70.2,66.1
user_034,54,2024-02-23,5.47,5.59,4430,71,3,2.41,0.44,0.68,2,1,0,81.1,81.5
user_034,55,2024-02-24,6.65,5.34,6449,99,3,2.66,0.64,0.83,2,0,0,84.3,86.9
user_034,56,2024-02-25,8.55,4.85,2824,111,2,3.15,0.28,1.07,3,0,1,100.0,98.8
user_034,57,2024-02-26,5.12,6.02,6136,78,3,1.98,0.61,0.64,2,1,0,72.0,68.5
user_034,58,2024-02-27,7.47,4.62,1889,100,2,3.38,0.19,0.93,3,1,1,100.0,100.0
user_034,59,2024-02-28,5.28,5.24,5052,72,3,2.76,0.51,0.66,2,1,0,82.6,80.3
user_034,60,2024-02-29,5.92,6.06,5517,71,3,1.94,0.55,0.74,2,1,0,76.0,75.0
user_034,61,2024-03-01,5.09,5.55,7930,69,3,2.45,0.79,0.64,2,1,0,73.0,72.7
user_034,62,2024-03-02,9.38,5.06,3562,150,2,2.94,0.36,1.17,3,0,1,100.0,100.0
user_034,63,2024-03-03,4.86,6.15,2825,72,3,1.85,0.28,0.61,2,0,0,76.3,71.1
user_034,64,2024-03-04,5.19,5.24,4078,69,3,2.76,0.41,0.65,2,1,0,84.2,87.3
user_034,65,2024-03-05,4.89,5.95,3933,66,3,2.05,0.39,0.61,2,1,0,76.2,77.2
user_034,66,2024-03-06,4.55,4.73,6794,74,3,3.27,0.68,0.57,2,1,0,81.3,81.1
user_034,67,2024-03-07,5.2,5.6,5556,75,3,2.4,0.56,0.65,2,1,0,77.7,70.1
user_034,68,2024-03-08,4.46,5.08,6241,64,3,2.92,0.62,0.56,2,1,0,78.6,80.5
user_034,69,2024-03-09,7.56,3.99,6410,118,2,4.01,0.64,0.94,3,0,1,100.0,96.2
user_034,70,2024-03-10,7.65,4.46,3992,117,2,3.54,0.4,0.96,3,0,1,100.0,100.0
user_034,71,2024-03-11,6.65,5.33,3829,94,2,2.67,0.38,0.83,3,1,0,100.0,100.0
user_034,72,2024-03-12,5.69,4.74,2194,84,2,3.26,0.22,0.71,3,1,0,100.0,100.0
user_034,73,2024-03-13,4.97,6.26,4855,68,3,1.74,0.49,0.62,2,1,0,71.6,71.5
user_034,74,2024-03-14,5.33,5.62,7439,63,3,2.38,0.74,0.67,2,1,0,74.2,75.7
user_034,75,2024-03-15,5.95,5.41,6497,83,3,2.59,0.65,0.74,2,1,0,80.8,82.2
user_034,76,2024-03-16,8.11,4.41,3959,110,2,3.59,0.4,1.01,3,0,1,100.0,99.6
user_034,77,2024-03-17,6.86,5.4,4439,100,2,2.6,0.44,0.86,3,0,0,100.0,99.9
user_034,78,2024-03-18,3.82,5.85,6534,55,4,2.15,0.65,0.48,1,1,0,55.7,53.9
user_034,79,2024-03-19,4.31,6.15,5584,62,4,1.85,0.56,0.54,1,1,0,56.6,55.8
user_034,80,2024-03-20,5.74,5.04,3334,85,2,2.96,0.33,0.72,3,1,0,100.0,98.2
user_034,81,2024-03-21,5.94,5.59,3878,71,3,2.41,0.39,0.74,2,1,0,84.1,91.4
user_034,82,2024-03-22,5.11,5.94,9006,79,4,2.06,0.9,0.64,1,1,0,55.0,54.1
user_034,83,2024-03-23,7.17,4.41,5665,106,2,3.59,0.57,0.9,3,0,1,100.0,98.5
user_034,84,2024-03-24,6.0,4.36,6673,85,2,3.64,0.67,0.75,3,0,0,100.0,100.0
user_034,85,2024-03-25,4.76,4.57,7496,67,3,3.43,0.75,0.6,2,1,0,82.3,85.0
user_034,86,2024-03-26,5.28,5.3,6680,81,3,2.7,0.67,0.66,2,1,0,78.8,81.2
user_034,87,2024-03-27,5.39,5.87,7316,74,3,2.13,0.73,0.67,2,1,0,72.3,70.7
user_034,88,2024-03-28,7.36,4.49,5077,102,2,3.51,0.51,0.92,3,1,1,100.0,94.5
user_034,89,2024-03-29,7.1,3.08,1000,104,1,4.92,0.1,0.89,4,1,1,100.0,100.0
user_034,90,2024-03-30,6.48,5.27,1000,97,2,2.73,0.1,0.81,3,0,0,100.0,100.0
user_034,91,2024-03-31,7.19,5.0,4948,100,2,3.0,0.49,0.9,3,0,1,100.0,94.4
user_034,92,2024-04-01,8.38,5.53,1000,113,2,2.47,0.1,1.05,3,1,1,100.0,99.3
user_034,93,2024-04-02,7.04,3.51,3267,80,1,4.49,0.33,0.88,4,1,1,100.0,99.1
user_034,94,2024-04-03,5.18,5.55,4380,65,3,2.45,0.44,0.65,2,1,0,80.5,82.3
user_034,95,2024-04-04,6.29,5.6,4371,82,3,2.4,0.44,0.79,2,1,0,84.4,84.1
user_034,96,2024-04-05,6.35,3.68,5360,91,2,4.32,0.54,0.79,3,1,0,100.0,100.0
user_034,97,2024-04-06,7.07,3.22,3355,116,1,4.78,0.34,0.88,4,0,1,100.0,100.0
user_034,98,2024-04-07,6.88,5.08,4919,102,2,2.92,0.49,0.86,3,0,0,100.0,99.3
user_034,99,2024-04-08,6.26,6.4,6526,111,3,1.6,0.65,0.78,2,1,0,72.0,70.0
user_034,100,2024-04-09,7.76,4.29,4300,115,2,3.71,0.43,0.97,3,1,1,100.0,98.5
user_035,1,2024-01-01,6.86,5.66,4465,80,3,2.34,0.45,0.86,2,1,0,85.9,82.2
user_035,2,2024-01-02,3.68,5.57,2747,44,3,2.43,0.27,0.46,2,1,0,77.6,74.2
user_035,3,2024-01-03,6.72,5.13,1000,95,2,2.87,0.1,0.84,3,1,0,100.0,98.3
user_035,4,2024-01-04,8.0,4.96,1000,114,2,3.04,0.1,1.0,3,1,1,100.0,94.0
user_035,5,2024-01-05,8.07,5.61,1000,101,2,2.39,0.1,1.01,3,1,1,100.0,97.0
user_035,6,2024-01-06,6.42,4.28,1000,63,2,3.72,0.1,0.8,3,0,0,100.0,98.9
user_035,7,2024-01-07,7.95,5.99,2337,103,2,2.01,0.23,0.99,3,0,1,100.0,99.3
user_035,8,2024-01-08,7.94,4.78,1000,105,2,3.22,0.1,0.99,3,1,1,100.0,100.0
user_035,9,2024-01-09,6.72,5.15,3344,85,2,2.85,0.33,0.84,3,1,0,100.0,100.0
user_035,10,2024-01-10,8.76,5.11,1000,126,1,2.89,0.1,1.09,4,1,1,100.0,100.0
user_035,11,2024-01-11,6.66,5.97,1472,96,2,2.03,0.15,0.83,3,1,0,100.0,99.8
user_035,12,2024-01-12,5.39,5.99,1000,72,3,2.01,0.1,0.67,2,1,0,83.7,89.4
user_035,13,2024-01-13,8.03,4.42,1000,106,1,3.58,0.1,1.0,4,0,1,100.0,100.0
user_035,14,2024-01-14,6.7,5.95,1658,83,2,2.05,0.17,0.84,3,0,0,100.0,100.0
user_035,15,2024-01-15,8.94,4.29,1234,129,1,3.71,0.12,1.12,4,1,1,100.0,100.0
user_035,16,2024-01-16,7.7,4.96,1014,108,2,3.04,0.1,0.96,3,1,1,100.0,97.4
user_035,17,2024-01-17,7.17,5.03,4405,95,2,2.97,0.44,0.9,3,1,1,100.0,96.0
user_035,18,2024-01-18,7.96,4.57,1000,115,1,3.43,0.1,0.99,4,1,1,100.0,100.0
user_035,19,2024-01-19,7.5,4.8,1108,102,2,3.2,0.11,0.94,3,1,1,100.0,100.0
user_035,20,2024-01-20,7.59,5.25,1118,94,2,2.75,0.11,0.95,3,0,1,100.0,99.4
user_035,21,2024-01-21,7.9,6.07,1000,106,2,1.93,0.1,0.99,3,0,1,100.0,99.6
user_035,22,2024-01-22,6.53,5.42,3221,101,2,2.58,0.32,0.82,3,1,0,100.0,97.0
user_035,23,2024-01-23,7.9,5.63,1000,95,2,2.37,0.1,0.99,3,1,1,100.0,100.0
user_035,24,2024-01-24,6.19,5.92,2957,99,3,2.08,0.3,0.77,2,1,0,83.7,80.5
user_035,25,2024-01-25,9.18,5.41,1000,147,2,2.59,0.1,1.15,3,1,1,100.0,100.0
user_035,26,2024-01-26,7.86,5.23,2141,121,2,2.77,0.21,0.98,3,1,1,100.0,100.0
user_035,27,2024-01-27,6.3,5.21,3825,93,2,2.79,0.38,0.79,3,0,0,100.0,99.9
user_035,28,2024-01-28,8.72,4.12,1435,125,1,3.88,0.14,1.09,4,0,1,100.0,100.0
user_035,29,2024-01-29,6.4,5.64,1152,86,2,2.36,0.12,0.8,3,1,0,100.0,100.0
user_035,30,2024-01-30,4.71,4.8,4235,53,3,3.2,0.42,0.59,2,1,0,86.3,80.3
user_035,31,2024-01-31,7.83,6.0,1000,91,2,2.0,0.1,0.98,3,1,1,100.0,96.3
user_035,32,2024-02-01,5.78,6.97,1310,89,3,1.03,0.13,0.72,2,1,0,74.7,76.9
user_035,33,2024-02-02,8.2,4.59,1000,112,1,3.41,0.1,1.03,4,1,1,100.0,100.0
user_035,34,2024-02-03,9.57,6.21,1000,135,2,1.79,0.1,1.2,3,0,1,100.0,100.0
user_035,35,2024-02-04,8.85,6.07,1000,119,2,1.93,0.1,1.11,3,0,1,100.0,100.0
user_035,36,2024-02-05,6.98,5.71,1110,106,2,2.29,0.11,0.87,3,1,0,100.0,97.4
user_035,37,2024-02-06,6.07,3.71,1000,94,1,4.29,0.1,0.76,4,1,0,100.0,100.0
user_035,38,2024-02-07,5.51,6.7,2521,94,3,1.3,0.25,0.69,2,1,0,74.0,76.5
user_035,39,2024-02-08,6.84,6.65,1000,84,3,1.35,0.1,0.86,2,1,0,82.8,87.6
user_035,40,2024-02-09,7.34,6.22,2574,119,3,1.78,0.26,0.92,2,1,1,86.0,84.5
user_035,41,2024-02-10,7.89,4.97,1000,94,2,3.03,0.1,0.99,3,0,1,100.0,100.0
user_035,42,2024-02-11,9.06,4.34,1000,125,1,3.66,0.1,1.13,4,0,1,100.0,100.0
user_035,43,2024-02-12,5.32,7.38,1000,68,3,0.62,0.1,0.67,2,1,0,69.5,72.9
user_035,44,2024-02-13,7.78,5.75,1000,103,2,2.25,0.1,0.97,3,1,1,100.0,97.4
user_035,45,2024-02-14,6.23,5.79,1000,69,2,2.21,0.1,0.78,3,1,0,100.0,100.0
user_035,46,2024-02-15,6.4,6.0,1090,95,3,2.0,0.11,0.8,2,1,0,87.4,94.4
user_035,47,2024-02-16,5.24,5.22,1000,94,2,2.78,0.1,0.66,3,1,0,100.0,99.9
user_035,48,2024-02-17,9.18,3.0,1000,124,1,5.0,0.1,1.15,4,0,1,100.0,100.0
user_035,49,2024-02-18,8.91,4.56,2736,141,1,3.44,0.27,1.11,4,0,1,100.0,100.0
user_035,50,2024-02-19,7.53,5.0,1273,101,2,3.0,0.13,0.94,3,1,1,100.0,100.0
user_035,51,2024-02-20,5.9,5.48,5853,85,3,2.52,0.59,0.74,2,1,0,81.1,79.8
user_035,52,2024-02-21,5.29,5.68,3761,75,3,2.32,0.38,0.66,2,1,0,80.8,80.7
user_035,53,2024-02-22,7.13,5.57,2408,107,2,2.43,0.24,0.89,3,1,1,100.0,99.7
user_035,54,2024-02-23,6.45,5.47,2620,101,2,2.53,0.26,0.81,3,1,0,100.0,99.0
user_035,55,2024-02-24,7.92,4.53,1000,98,1,3.47,0.1,0.99,4,0,1,100.0,97.0
user_035,56,2024-02-25,7.32,5.57,1000,102,2,2.43,0.1,0.91,3,0,1,100.0,100.0
user_035,57,2024-02-26,5.62,5.33,1000,69,2,2.67,0.1,0.7,3,1,0,100.0,100.0
user_035,58,2024-02-27,7.22,6.78,1000,116,3,1.22,0.1,0.9,2,1,1,83.1,80.9
user_035,59,2024-02-28,6.01,7.48,1000,100,3,0.52,0.1,0.75,2,1,0,71.3,71.2
user_035,60,2024-02-29,5.32,4.75,2590,63,2,3.25,0.26,0.67,3,1,0,100.0,99.1
user_035,61,2024-03-01,4.33,6.24,1000,60,3,1.76,0.1,0.54,2,1,0,76.9,72.7
user_035,62,2024-03-02,9.59,3.2,1000,139,1,4.8,0.1,1.2,4,0,1,100.0,100.0
user_035,63,2024-03-03,6.62,4.21,2899,91,2,3.79,0.29,0.83,3,0,0,100.0,96.8
user_035,64,2024-03-04,7.6,4.79,1000,97,2,3.21,0.1,0.95,3,1,1,100.0,97.7
user_035,65,2024-03-05,5.66,5.89,4955,65,3,2.11,0.5,0.71,2,1,0,77.8,76.8
user_035,66,2024-03-06,6.42,5.8,3412,88,3,2.2,0.34,0.8,2,1,0,84.9,83.0
user_035,67,2024-03-07,7.31,4.1,1000,128,1,3.9,0.1,0.91,4,1,1,100.0,97.6
user_035,68,2024-03-08,6.12,5.93,2468,94,3,2.07,0.25,0.76,2,1,0,84.2,87.1
user_035,69,2024-03-09,6.38,6.37,2576,93,3,1.63,0.26,0.8,2,0,0,80.7,81.9
user_035,70,2024-03-10,5.44,5.57,1000,65,3,2.43,0.1,0.68,2,0,0,88.0,86.6
user_035,71,2024-03-11,7.61,5.38,1590,102,2,2.62,0.16,0.95,3,1,1,100.0,100.0
user_035,72,2024-03-12,6.38,6.15,2915,90,3,1.85,0.29,0.8,2,1,0,82.2,79.8
user_035,73,2024-03-13,6.94,5.51,1481,92,2,2.49,0.15,0.87,3,1,0,100.0,98.0
user_035,74,2024-03-14,7.0,4.73,1000,103,2,3.27,0.1,0.88,3,1,1,100.0,100.0
user_035,75,2024-03-15,5.23,5.98,6125,79,3,2.02,0.61,0.65,2,1,0,72.9,72.0
user_035,76,2024-03-16,9.68,6.2,1000,118,2,1.8,0.1,1.21,3,0,1,100.0,100.0
user_035,77,2024-03-17,9.73,3.2,1000,134,1,4.8,0.1,1.22,4,0,1,100.0,100.0
user_035,78,2024-03-18,6.53,5.69,2203,98,2,2.31,0.22,0.82,3,1,0,100.0,100.0
user_035,79,2024-03-19,5.54,5.51,2239,89,3,2.49,0.22,0.69,2,1,0,86.6,88.0
user_035,80,2024-03-20,5.83,4.98,3226,76,2,3.02,0.32,0.73,3,1,0,100.0,100.0
user_035,81,2024-03-21,6.55,6.46,1000,106,3,1.54,0.1,0.82,2,1,0,83.6,86.5
user_035,82,2024-03-22,6.09,4.94,5335,76,2,3.06,0.53,0.76,3,1,0,100.0,100.0
user_035,83,2024-03-23,8.53,4.95,1562,110,2,3.05,0.16,1.07,3,0,1,100.0,100.0
user_035,84,2024-03-24,7.13,5.2,1000,110,2,2.8,0.1,0.89,3,0,1,100.0,100.0
user_035,85,2024-03-25,9.02,5.62,1000,126,2,2.38,0.1,1.13,3,1,1,100.0,99.0
user_035,86,2024-03-26,5.16,5.58,4150,63,3,2.42,0.41,0.64,2,1,0,80.5,73.7
user_035,87,2024-03-27,5.11,6.37,1000,66,3,1.63,0.1,0.64,2,1,0,78.7,77.6
user_035,88,2024-03-28,6.92,5.51,1999,95,2,2.49,0.2,0.87,3,1,0,100.0,97.2
user_035,89,2024-03-29,7.7,3.92,2145,119,1,4.08,0.21,0.96,4,1,1,100.0,100.0
user_035,90,2024-03-30,7.21,4.88,1175,100,2,3.12,0.12,0.9,3,0,1,100.0,100.0
user_035,91,2024-03-31,8.74,4.65,1000,131,1,3.35,0.1,1.09,4,0,1,100.0,96.2
user_035,92,2024-04-01,6.33,5.88,1000,53,2,2.12,0.1,0.79,3,1,0,100.0,100.0
user_035,93,2024-04-02,6.59,4.55,3169,90,2,3.45,0.32,0.82,3,1,0,100.0,96.9
user_035,94,2024-04-03,7.06,5.35,1000,91,2,2.65,0.1,0.88,3,1,1,100.0,96.9
user_035,95,2024-04-04,7.5,4.33,1000,105,1,3.67,0.1,0.94,4,1,1,100.0,100.0
user_035,96,2024-04-05,6.77,5.8,1568,103,2,2.2,0.16,0.85,3,1,0,100.0,100.0
user_035,97,2024-04-06,7.59,5.19,1126,111,2,2.81,0.11,0.95,3,0,1,100.0,100.0
user_035,98,2024-04-07,7.46,5.21,5279,107,2,2.79,0.53,0.93,3,0,1,100.0,94.3
user_035,99,2024-04-08,6.14,5.55,1574,85,2,2.45,0.16,0.77,3,1,0,100.0,100.0
user_035,100,2024-04-09,7.23,5.45,2779,86,2,2.55,0.28,0.9,3,1,1,100.0,99.2
user_036,1,2024-01-01,6.61,5.53,1211,75,2,2.47,0.12,0.83,3,1,0,100.0,100.0
user_036,2,2024-01-02,5.54,6.75,5620,79,4,1.25,0.56,0.69,1,1,0,55.4,55.1
user_036,3,2024-01-03,6.19,6.31,4853,89,3,1.69,0.49,0.77,2,1,0,76.0,74.3
user_036,4,2024-01-04,7.21,6.87,1000,116,3,1.13,0.1,0.9,2,1,1,82.2,83.3
user_036,5,2024-01-05,6.29,6.94,1515,97,3,1.06,0.15,0.79,2,1,0,76.7,75.6
user_036,6,2024-01-06,5.68,5.69,3983,70,3,2.31,0.4,0.71,2,0,0,81.9,86.7
user_036,7,2024-01-07,8.88,6.52,1000,126,2,1.48,0.1,1.11,3,0,1,100.0,96.4
user_036,8,2024-01-08,7.15,6.29,2958,116,3,1.71,0.3,0.89,2,1,1,83.8,82.0
user_036,9,2024-01-09,5.8,6.59,1195,79,3,1.41,0.12,0.73,2,1,0,79.0,80.4
user_036,10,2024-01-10,5.56,7.33,1000,89,3,0.67,0.1,0.7,2,1,0,70.9,72.9
user_036,11,2024-01-11,5.27,5.84,1000,65,3,2.16,0.1,0.66,2,1,0,84.6,87.8
user_036,12,2024-01-12,5.89,7.15,1705,89,3,0.85,0.17,0.74,2,1,0,72.6,70.5
user_036,13,2024-01-13,6.29,6.16,1337,72,3,1.84,0.13,0.79,2,0,0,84.9,84.4
user_036,14,2024-01-14,7.58,6.8,3320,118,3,1.2,0.33,0.95,2,0,1,79.7,81.8
user_036,15,2024-01-15,6.35,5.36,2764,94,2,2.64,0.28,0.79,3,1,0,100.0,100.0
user_036,16,2024-01-16,6.78,6.98,1000,91,3,1.02,0.1,0.85,2,1,0,79.3,80.6
user_036,17,2024-01-17,7.35,5.87,1650,109,2,2.13,0.17,0.92,3,1,1,100.0,96.6
user_036,18,2024-01-18,7.88,5.22,1000,110,2,2.78,0.1,0.99,3,1,1,100.0,100.0
user_036,19,2024-01-19,6.66,6.67,2355,91,3,1.33,0.24,0.83,2,1,0,79.2,74.6
user_036,20,2024-01-20,4.74,6.76,5984,69,4,1.24,0.6,0.59,1,0,0,51.4,53.3
user_036,21,2024-01-21,9.35,5.7,1000,122,2,2.3,0.1,1.17,3,0,1,100.0,100.0
user_036,22,2024-01-22,6.59,5.5,1000,104,2,2.5,0.1,0.82,3,1,0,100.0,96.9
user_036,23,2024-01-23,8.18,3.83,3777,119,1,4.17,0.38,1.02,4,1,1,100.0,100.0
user_036,24,2024-01-24,5.74,7.7,4193,71,4,0.3,0.42,0.72,1,1,0,49.6,44.5
user_036,25,2024-01-25,6.17,6.27,1000,85,3,1.73,0.1,0.77,2,1,0,84.0,82.3
user_036,26,2024-01-26,5.96,6.83,5452,92,3,1.17,0.55,0.75,2,1,0,68.7,66.5
user_036,27,2024-01-27,7.9,5.88,1000,114,2,2.12,0.1,0.99,3,0,1,100.0,100.0
user_036,28,2024-01-28,7.49,4.82,1750,92,2,3.18,0.17,0.94,3,0,1,100.0,100.0
user_036,29,2024-01-29,6.58,6.04,1736,90,3,1.96,0.17,0.82,2,1,0,86.4,86.5
user_036,30,2024-01-30,5.03,5.58,5472,66,3,2.42,0.55,0.63,2,1,0,77.4,77.9
user_036,31,2024-01-31,6.3,6.46,1000,71,3,1.54,0.1,0.79,2,1,0,82.6,80.8
user_036,32,2024-02-01,6.43,5.69,1802,111,2,2.31,0.18,0.8,3,1,0,100.0,94.5
user_036,33,2024-02-02,5.05,7.87,3327,63,4,0.13,0.33,0.63,1,1,0,46.8,50.3
user_036,34,2024-02-03,7.52,5.68,2023,98,2,2.32,0.2,0.94,3,0,1,100.0,96.9
user_036,35,2024-02-04,7.32,5.27,1838,105,2,2.73,0.18,0.91,3,0,1,100.0,100.0
user_036,36,2024-02-05,7.31,5.7,2725,107,2,2.3,0.27,0.91,3,1,1,100.0,100.0
user_036,37,2024-02-06,5.38,5.74,4080,58,3,2.26,0.41,0.67,2,1,0,79.9,79.1
user_036,38,2024-02-07,2.89,6.15,3339,51,4,1.85,0.33,0.36,1,1,0,55.4,57.4
user_036,39,2024-02-08,5.29,7.0,4836,72,4,1.0,0.48,0.66,1,1,0,53.5,49.4
user_036,40,2024-02-09,5.7,6.31,1000,83,3,1.69,0.1,0.71,2,1,0,81.7,82.5
user_036,41,2024-02-10,7.99,6.01,2663,110,2,1.99,0.27,1.0,3,0,1,100.0,100.0
user_036,42,2024-02-11,6.98,5.66,4466,77,3,2.34,0.45,0.87,2,0,0,86.4,89.1
user_036,43,2024-02-12,5.21,5.98,3765,58,3,2.02,0.38,0.65,2,1,0,77.5,75.0
user_036,44,2024-02-13,4.93,6.42,2039,85,3,1.58,0.2,0.62,2,1,0,75.5,80.9
user_036,45,2024-02-14,3.53,7.31,6017,54,4,0.69,0.6,0.44,1,1,0,41.0,39.0
user_036,46,2024-02-15,5.66,5.87,2222,67,3,2.13,0.22,0.71,2,1,0,83.5,83.2
user_036,47,2024-02-16,4.15,6.63,1788,60,3,1.37,0.18,0.52,2,1,0,70.7,68.7
user_036,48,2024-02-17,7.8,6.61,4340,83,3,1.39,0.43,0.98,2,0,1,80.4,77.9
user_036,49,2024-02-18,7.09,6.36,1000,89,3,1.64,0.1,0.89,2,0,1,86.8,87.2
user_036,50,2024-02-19,6.06,6.56,3501,88,3,1.44,0.35,0.76,2,1,0,75.6,76.2
user_036,51,2024-02-20,6.02,6.77,1000,99,3,1.23,0.1,0.75,2,1,0,78.4,71.8
user_036,52,2024-02-21,4.66,6.48,4890,35,4,1.52,0.49,0.58,1,1,0,56.0,55.9
user_036,53,2024-02-22,6.9,6.78,1000,93,3,1.22,0.1,0.86,2,1,0,81.8,80.0
user_036,54,2024-02-23,5.48,5.72,1502,81,3,2.28,0.15,0.69,2,1,0,85.8,86.2
user_036,55,2024-02-24,8.04,5.95,2578,121,2,2.05,0.26,1.01,3,0,1,100.0,94.8
user_036,56,2024-02-25,6.43,6.04,2400,83,3,1.96,0.24,0.8,2,0,0,84.5,87.3
user_036,57,2024-02-26,8.33,5.86,1262,125,2,2.14,0.13,1.04,3,1,1,100.0,94.4
user_036,58,2024-02-27,5.99,7.0,1592,71,3,1.0,0.16,0.75,2,1,0,74.8,74.2
user_036,59,2024-02-28,5.88,5.7,6597,77,3,2.3,0.66,0.74,2,1,0,77.3,73.8
user_036,60,2024-02-29,5.84,6.98,2883,86,3,1.02,0.29,0.73,2,1,0,71.8,69.1
user_036,61,2024-03-01,7.74,6.27,3409,111,3,1.73,0.34,0.97,2,1,1,85.5,87.9
user_036,62,2024-03-02,6.41,5.86,4880,105,3,2.14,0.49,0.8,2,0,0,81.2,77.8
user_036,63,2024-03-03,7.75,5.57,1000,111,2,2.43,0.1,0.97,3,0,1,100.0,100.0
user_036,64,2024-03-04,6.5,5.96,3321,87,3,2.04,0.33,0.81,2,1,0,83.7,85.0
user_036,65,2024-03-05,7.63,4.45,3035,91,2,3.55,0.3,0.95,3,1,1,100.0,100.0
user_036,66,2024-03-06,5.19,5.66,4560,76,3,2.34,0.46,0.65,2,1,0,79.1,76.1
user_036,67,2024-03-07,4.45,6.56,1658,51,3,1.44,0.17,0.56,2,1,0,72.8,73.2
user_036,68,2024-03-08,4.79,6.91,6267,65,4,1.09,0.63,0.6,1,1,0,49.6,50.0
user_036,69,2024-03-09,9.88,4.51,2172,148,1,3.49,0.22,1.23,4,0,1,100.0,100.0
user_036,70,2024-03-10,9.0,5.75,1000,136,2,2.25,0.1,1.13,3,0,1,100.0,100.0
user_036,71,2024-03-11,7.28,6.02,1000,103,2,1.98,0.1,0.91,3,1,1,100.0,100.0
user_036,72,2024-03-12,7.18,5.71,2480,87,2,2.29,0.25,0.9,3,1,1,100.0,100.0
user_036,73,2024-03-13,5.01,7.1,1362,80,3,0.9,0.14,0.63,2,1,0,70.3,71.3
user_036,74,2024-03-14,5.02,7.04,2367,77,4,0.96,0.24,0.63,1,1,0,56.9,56.1
user_036,75,2024-03-15,3.89,6.15,3444,68,3,1.85,0.34,0.49,2,1,0,71.2,73.9
user_036,76,2024-03-16,9.4,6.62,1000,129,2,1.38,0.1,1.18,3,0,1,100.0,98.8
user_036,77,2024-03-17,6.65,4.86,2261,80,2,3.14,0.23,0.83,3,0,0,100.0,99.9
user_036,78,2024-03-18,8.49,5.33,1347,127,2,2.67,0.13,1.06,3,1,1,100.0,100.0
user_036,79,2024-03-19,6.3,5.98,2110,78,3,2.02,0.21,0.79,2,1,0,85.2,87.8
user_036,80,2024-03-20,3.86,7.52,1709,63,4,0.48,0.17,0.48,1,1,0,48.8,47.8
user_036,81,2024-03-21,4.48,7.09,5480,58,4,0.91,0.55,0.56,1,1,0,48.0,50.2
user_036,82,2024-03-22,3.21,6.08,7019,42,4,1.92,0.7,0.4,1,1,0,50.0,44.4
user_036,83,2024-03-23,6.61,5.51,2012,88,2,2.49,0.2,0.83,3,0,0,100.0,100.0
user_036,84,2024-03-24,7.37,6.92,2546,107,3,1.08,0.25,0.92,2,0,1,79.2,82.7
user_036,85,2024-03-25,5.49,5.55,5272,78,3,2.45,0.53,0.69,2,1,0,79.9,80.3
user_036,86,2024-03-26,5.19,6.08,4829,82,3,1.92,0.48,0.65,2,1,0,74.3,76.7
user_036,87,2024-03-27,6.91,6.48,2344,94,3,1.52,0.23,0.86,2,1,0,82.1,85.8
user_036,88,2024-03-28,5.51,6.69,1640,70,3,1.31,0.16,0.69,2,1,0,75.8,75.1
user_036,89,2024-03-29,4.99,7.12,1022,70,3,0.88,0.1,0.62,2,1,0,70.7,71.1
user_036,90,2024-03-30,5.28,6.18,3705,78,3,1.82,0.37,0.66,2,0,0,75.9,75.3
user_036,91,2024-03-31,8.27,5.67,1179,118,2,2.33,0.12,1.03,3,0,1,100.0,100.0
user_036,92,2024-04-01,5.14,6.18,2137,68,3,1.82,0.21,0.64,2,1,0,78.5,82.8
user_036,93,2024-04-02,6.64,5.36,1211,96,2,2.64,0.12,0.83,3,1,0,100.0,97.3
user_036,94,2024-04-03,5.08,7.48,2278,80,4,0.52,0.23,0.64,1,1,0,53.0,56.8
user_036,95,2024-04-04,5.07,5.92,2892,60,3,2.08,0.29,0.63,2,1,0,79.3,79.7
user_036,96,2024-04-05,5.71,6.63,5460,88,3,1.37,0.55,0.71,2,1,0,69.6,71.0
user_036,97,2024-04-06,5.09,6.85,6475,41,4,1.15,0.65,0.64,1,0,0,51.0,53.0
user_036,98,2024-04-07,7.26,5.4,3299,118,2,2.6,0.33,0.91,3,0,1,100.0,100.0
user_036,99,2024-04-08,5.51,5.77,3345,85,3,2.23,0.33,0.69,2,1,0,81.6,80.5
user_036,100,2024-04-09,5.61,8.38,4959,89,4,0.0,0.5,0.7,1,1,0,44.5,40.1
